experiment_id,timestamp,x,y,true_label,before_data_and_weigths_rotation_prediction,before_data_and_weigths_rotation_confidence,after_data_and_before_weigths_rotation_prediction,after_data_and_before_weigths_rotation_confidence,before_data_and_after_weigths_rotation_prediction,before_data_and_after_weigths_rotation_confidence,after_data_and_weigths_rotation_prediction,after_data_and_weigths_rotation_confidence,after_data_and_before_weigths_rotation_prediction_match,after_data_and_before_weigths_rotation_confidence_change,before_data_and_after_weigths_rotation_prediction_match,before_data_and_after_weigths_rotation_confidence_change,after_data_and_weigths_rotation_prediction_match,after_data_and_weigths_rotation_confidence_change
524,2025-11-29 16:45:13,9.612253,3.580208,0,out,0.025029,out,0.012918,out,0.023213,out,0.025029,true,-0.012110,true,-0.001816,true,-0.000000
525,2025-11-29 16:45:13,1.376553,1.369968,1,in,0.745209,out,0.012774,out,0.011647,in,0.745209,false,-0.732435,false,-0.733562,true,0.000000
526,2025-11-29 16:45:13,0.407521,10.081190,0,out,0.011012,out,0.012202,out,0.011016,out,0.011012,true,0.001190,true,0.000003,true,0.000000
527,2025-11-29 16:45:13,2.853436,9.691398,0,out,0.011001,out,0.013168,out,0.013070,out,0.011001,true,0.002167,true,0.002069,true,0.000000
528,2025-11-29 16:45:13,7.257684,11.243959,0,out,0.000351,out,0.012907,out,0.030460,out,0.000351,true,0.012556,true,0.030108,true,0.000000
529,2025-11-29 16:45:13,7.952163,1.847620,0,out,0.011947,out,0.012889,out,0.019199,out,0.011947,true,0.000942,true,0.007252,true,0.000000
530,2025-11-29 16:45:13,10.396377,9.907511,0,out,0.092285,out,0.012861,out,0.029823,out,0.092285,true,-0.079424,true,-0.062462,true,0.000000
531,2025-11-29 16:45:13,1.562662,9.666817,0,out,0.011010,out,0.013369,out,0.011032,out,0.011010,true,0.002359,true,0.000022,true,0.000000
532,2025-11-29 16:45:13,6.977408,8.756496,1,in,0.915322,out,0.012841,out,0.030001,in,0.915322,false,-0.902481,false,-0.885321,true,-0.000000
533,2025-11-29 16:45:13,10.124868,10.291819,0,out,0.094278,out,0.012856,out,0.029891,out,0.094278,true,-0.081422,true,-0.064387,true,0.000000
534,2025-11-29 16:45:13,6.061485,11.423382,0,out,0.005539,out,0.012999,out,0.030776,out,0.005539,true,0.007461,true,0.025237,true,-0.000000
535,2025-11-29 16:45:13,1.447031,9.867912,0,out,0.011010,out,0.013412,out,0.011031,out,0.011010,true,0.002402,true,0.000021,true,0.000000
536,2025-11-29 16:45:13,6.541924,6.477393,1,in,0.966113,out,0.012826,out,0.029769,in,0.966113,false,-0.953287,false,-0.936344,true,0.000000
537,2025-11-29 16:45:13,9.039413,11.014598,0,out,0.134130,out,0.012859,out,0.030121,out,0.134130,true,-0.121271,true,-0.104008,true,-0.000000
538,2025-11-29 16:45:13,8.892365,1.348958,0,out,0.011484,out,0.012934,out,0.011285,out,0.011484,true,0.001451,true,-0.000198,true,0.000000
539,2025-11-29 16:45:13,4.060680,4.058722,0,out,0.203521,out,0.012812,out,0.029413,out,0.203521,true,-0.190710,true,-0.174108,true,0.000000
540,2025-11-29 16:45:13,2.033648,10.181410,0,out,0.011006,out,0.013465,out,0.011040,out,0.011006,true,0.002458,true,0.000034,true,0.000000
541,2025-11-29 16:45:13,7.290592,2.996551,0,out,0.012633,out,0.012856,out,0.028889,out,0.012633,true,0.000223,true,0.016256,true,0.000000
542,2025-11-29 16:45:13,3.671843,1.706011,1,in,0.976793,out,0.012810,out,0.028457,in,0.976793,false,-0.963983,false,-0.948335,true,0.000000
543,2025-11-29 16:45:13,7.177415,1.766254,0,out,0.011891,out,0.012868,out,0.024510,out,0.011891,true,0.000977,true,0.012618,true,0.000000
544,2025-11-29 16:45:13,3.018542,7.509217,0,out,0.011009,out,0.012902,out,0.026043,out,0.011009,true,0.001893,true,0.015034,true,0.000000
545,2025-11-29 16:45:13,9.632557,9.184053,0,out,0.237115,out,0.012852,out,0.029807,out,0.237115,true,-0.224263,true,-0.207309,true,0.000000
546,2025-11-29 16:45:13,7.838511,9.135115,1,in,0.974581,out,0.012841,out,0.029963,in,0.974581,false,-0.961740,false,-0.944618,true,0.000000
547,2025-11-29 16:45:13,9.215593,5.567938,1,in,0.975497,out,0.012873,out,0.029483,in,0.975497,false,-0.962624,false,-0.946014,true,0.000000
548,2025-11-29 16:45:13,8.785749,9.018991,1,in,0.806217,out,0.012844,out,0.029858,in,0.806217,false,-0.793373,false,-0.776359,true,0.000000
549,2025-11-29 16:45:13,7.074805,5.148952,1,in,0.862053,out,0.012834,out,0.029641,in,0.862053,false,-0.849219,false,-0.832413,true,-0.000000
550,2025-11-29 16:45:13,1.905210,0.925854,0,in,0.787651,out,0.012714,out,0.015087,in,0.787651,false,-0.774937,false,-0.772565,true,-0.000000
551,2025-11-29 16:45:13,3.504969,9.848103,0,out,0.010985,out,0.013093,out,0.027132,out,0.010985,true,0.002108,true,0.016147,true,0.000000
552,2025-11-29 16:45:13,4.237972,1.594477,1,in,0.940762,out,0.012816,out,0.029132,in,0.940762,false,-0.927946,false,-0.911630,true,0.000000
553,2025-11-29 16:45:13,3.004230,3.555728,1,out,0.352073,out,0.012809,out,0.027343,out,0.352073,true,-0.339264,true,-0.324730,true,-0.000000
554,2025-11-29 16:45:13,7.198844,8.751940,1,in,0.977049,out,0.012839,out,0.029976,in,0.977049,false,-0.964210,false,-0.947073,true,-0.000000
555,2025-11-29 16:45:13,5.945892,6.113398,1,in,0.904922,out,0.012822,out,0.029773,in,0.904922,false,-0.892099,false,-0.875148,true,0.000000
556,2025-11-29 16:45:13,8.321548,6.251939,1,in,0.985991,out,0.012847,out,0.029646,in,0.985991,false,-0.973144,false,-0.956345,true,0.000000
557,2025-11-29 16:45:13,4.517614,0.191912,0,out,0.013340,out,0.012794,out,0.027430,out,0.013340,true,-0.000546,true,0.014090,true,0.000000
558,2025-11-29 16:45:13,7.910899,8.182896,1,in,0.985273,out,0.012837,out,0.029837,in,0.985273,false,-0.972436,false,-0.955435,true,0.000000
559,2025-11-29 16:45:13,5.470390,6.923940,0,out,0.031215,out,0.012828,out,0.029893,out,0.031215,true,-0.018388,true,-0.001322,true,0.000000
560,2025-11-29 16:45:13,9.653850,7.988467,0,in,0.612649,out,0.012859,out,0.029697,in,0.612649,false,-0.599790,false,-0.582951,true,0.000000
561,2025-11-29 16:45:13,4.843314,0.947372,0,out,0.143443,out,0.012826,out,0.028719,out,0.143443,true,-0.130617,true,-0.114724,true,-0.000000
562,2025-11-29 16:45:13,8.272491,10.933167,0,out,0.158356,out,0.012866,out,0.030214,out,0.158355,true,-0.145489,true,-0.128141,true,-0.000000
563,2025-11-29 16:45:13,9.726540,3.263444,0,out,0.021339,out,0.012929,out,0.019024,out,0.021339,true,-0.008409,true,-0.002315,true,0.000000
564,2025-11-29 16:45:13,0.255162,2.746928,0,out,0.020088,out,0.012858,out,0.011006,out,0.020088,true,-0.007231,true,-0.009083,true,-0.000000
565,2025-11-29 16:45:13,6.615209,7.719702,1,in,0.958967,out,0.012831,out,0.029895,in,0.958967,false,-0.946136,false,-0.929071,true,-0.000000
566,2025-11-29 16:45:13,4.686327,0.606195,0,out,0.018848,out,0.012820,out,0.028281,out,0.018848,true,-0.006027,true,0.009433,true,0.000000
567,2025-11-29 16:45:13,11.488910,8.754660,0,out,0.080936,out,0.012897,out,0.029647,out,0.080936,true,-0.068040,true,-0.051290,true,0.000000
568,2025-11-29 16:45:13,7.838433,10.300360,1,in,0.544740,out,0.012859,out,0.030154,in,0.544739,false,-0.531881,false,-0.514586,true,-0.000001
569,2025-11-29 16:45:13,6.465024,4.692719,0,out,0.464406,out,0.012828,out,0.029643,out,0.464406,true,-0.451578,true,-0.434763,true,0.000000
570,2025-11-29 16:45:13,1.750394,1.438783,1,in,0.967796,out,0.012788,out,0.014048,in,0.967796,false,-0.955007,false,-0.953747,true,0.000000
571,2025-11-29 16:45:13,8.633642,7.180694,1,in,0.983421,out,0.012846,out,0.029695,in,0.983421,false,-0.970575,false,-0.953726,true,0.000000
572,2025-11-29 16:45:13,2.133493,1.557189,1,in,0.982875,out,0.012798,out,0.018074,in,0.982875,false,-0.970077,false,-0.964800,true,0.000000
573,2025-11-29 16:45:13,5.661281,4.039204,0,out,0.081649,out,0.012822,out,0.029634,out,0.081649,true,-0.068827,true,-0.052016,true,0.000000
574,2025-11-29 16:45:13,6.725995,5.634108,1,in,0.942532,out,0.012828,out,0.029691,in,0.942532,false,-0.929704,false,-0.912841,true,-0.000000
575,2025-11-29 16:45:13,10.209043,2.597805,0,out,0.020599,out,0.012968,out,0.011558,out,0.020599,true,-0.007630,true,-0.009040,true,0.000000
576,2025-11-29 16:45:13,3.046808,0.177060,0,out,0.013838,out,0.012592,out,0.024817,out,0.013838,true,-0.001246,true,0.010979,true,0.000000
577,2025-11-29 16:45:13,2.824586,1.892507,1,in,0.986545,out,0.012805,out,0.025082,in,0.986545,false,-0.973741,false,-0.961463,true,0.000000
578,2025-11-29 16:45:13,10.837329,5.038271,1,out,0.328660,out,0.012940,out,0.026500,out,0.328660,true,-0.315720,true,-0.302160,true,0.000000
579,2025-11-29 16:45:13,5.630774,5.397825,1,in,0.807175,out,0.012820,out,0.029727,in,0.807175,false,-0.794355,false,-0.777448,true,0.000000
580,2025-11-29 16:45:13,4.055935,1.287962,1,in,0.945397,out,0.012814,out,0.028888,in,0.945397,false,-0.932584,false,-0.916510,true,0.000000
581,2025-11-29 16:45:13,8.039976,10.512266,1,out,0.437861,out,0.012860,out,0.030166,out,0.437862,true,-0.425001,true,-0.407696,true,0.000001
582,2025-11-29 16:45:13,1.651425,10.398493,0,out,0.011008,out,0.013567,out,0.011034,out,0.011008,true,0.002559,true,0.000026,true,0.000000
583,2025-11-29 16:45:13,1.011230,7.476129,0,out,0.011014,out,0.013030,out,0.011020,out,0.011014,true,0.002016,true,0.000005,true,0.000000
584,2025-11-29 16:45:13,6.339177,6.342708,1,in,0.953593,out,0.012825,out,0.029770,in,0.953593,false,-0.940769,false,-0.923824,true,0.000000
585,2025-11-29 16:45:13,9.305815,7.064775,1,in,0.957084,out,0.012860,out,0.029648,in,0.957084,false,-0.944224,false,-0.927436,true,0.000000
586,2025-11-29 16:45:13,8.681204,7.208539,1,in,0.982434,out,0.012847,out,0.029695,in,0.982434,false,-0.969587,false,-0.952739,true,0.000000
587,2025-11-29 16:45:13,3.217637,6.014826,0,out,0.011014,out,0.012838,out,0.028779,out,0.011014,true,0.001824,true,0.017765,true,0.000000
588,2025-11-29 16:45:13,6.575791,5.930261,1,in,0.953732,out,0.012826,out,0.029721,in,0.953732,false,-0.940906,false,-0.924011,true,0.000000
589,2025-11-29 16:45:13,4.572551,1.591779,1,in,0.827261,out,0.012820,out,0.029267,in,0.827261,false,-0.814441,false,-0.797994,true,0.000000
590,2025-11-29 16:45:13,0.032058,8.354525,0,out,0.011014,out,0.012587,out,0.011009,out,0.011014,true,0.001573,true,-0.000005,true,0.000000
591,2025-11-29 16:45:13,2.000859,7.345317,0,out,0.011013,out,0.012952,out,0.011134,out,0.011013,true,0.001940,true,0.000122,true,0.000000
592,2025-11-29 16:45:13,6.437014,6.528776,1,in,0.961811,out,0.012825,out,0.029781,in,0.961811,false,-0.948986,false,-0.932031,true,0.000000
593,2025-11-29 16:45:13,3.521379,10.118086,0,out,0.010979,out,0.013137,out,0.026621,out,0.010979,true,0.002158,true,0.015641,true,0.000000
594,2025-11-29 16:45:13,3.329358,11.090660,0,out,0.010961,out,0.013433,out,0.017106,out,0.010961,true,0.002472,true,0.006145,true,0.000000
595,2025-11-29 16:45:13,9.608062,7.084165,1,in,0.902447,out,0.012866,out,0.029631,in,0.902447,false,-0.889581,false,-0.872816,true,0.000000
596,2025-11-29 16:45:13,9.559483,6.985123,1,in,0.926285,out,0.012866,out,0.029626,in,0.926284,false,-0.913419,false,-0.896658,true,-0.000000
597,2025-11-29 16:45:13,7.340718,8.214666,1,in,0.986071,out,0.012835,out,0.029890,in,0.986071,false,-0.973236,false,-0.956181,true,0.000000
598,2025-11-29 16:45:13,7.633458,1.836831,0,out,0.011883,out,0.012880,out,0.021829,out,0.011883,true,0.000997,true,0.009946,true,0.000000
599,2025-11-29 16:45:13,5.733459,8.827570,0,out,0.010825,out,0.012860,out,0.030166,out,0.010825,true,0.002035,true,0.019341,true,0.000000
600,2025-11-29 16:45:13,6.466779,6.499732,1,in,0.963044,out,0.012826,out,0.029776,in,0.963044,false,-0.950218,false,-0.933268,true,-0.000000
601,2025-11-29 16:45:13,11.229827,0.360688,0,out,0.006969,out,0.013120,out,0.011015,out,0.006969,true,0.006151,true,0.004046,true,0.000000
602,2025-11-29 16:45:13,8.466513,8.349609,1,in,0.967818,out,0.012841,out,0.029811,in,0.967818,false,-0.954977,false,-0.938007,true,0.000000
603,2025-11-29 16:45:13,0.973440,10.256176,0,out,0.011011,out,0.013145,out,0.011025,out,0.011011,true,0.002134,true,0.000014,true,0.000000
604,2025-11-29 16:45:13,1.728640,11.493584,0,out,0.011002,out,0.013912,out,0.011035,out,0.011002,true,0.002910,true,0.000033,true,0.000000
605,2025-11-29 16:45:13,0.563968,2.413994,0,out,0.017257,out,0.012840,out,0.011008,out,0.017257,true,-0.004417,true,-0.006249,true,0.000000
606,2025-11-29 16:45:13,7.424953,3.313251,0,out,0.013578,out,0.012856,out,0.029113,out,0.013578,true,-0.000722,true,0.015535,true,0.000000
607,2025-11-29 16:45:13,8.095753,7.231650,1,in,0.987060,out,0.012839,out,0.029732,in,0.987060,false,-0.974221,false,-0.957327,true,0.000000
608,2025-11-29 16:45:13,10.503677,8.222923,0,out,0.157688,out,0.012876,out,0.029665,out,0.157688,true,-0.144812,true,-0.128023,true,0.000000
609,2025-11-29 16:45:13,9.940378,7.624874,0,in,0.545632,out,0.012868,out,0.029652,in,0.545632,false,-0.532763,false,-0.515979,true,0.000000
610,2025-11-29 16:45:13,8.303057,5.026091,1,in,0.827777,out,0.012857,out,0.029527,in,0.827776,false,-0.814919,false,-0.798250,true,-0.000000
611,2025-11-29 16:45:13,7.482817,8.247862,1,in,0.986489,out,0.012835,out,0.029882,in,0.986489,false,-0.973654,false,-0.956607,true,0.000000
612,2025-11-29 16:45:13,7.710357,4.531651,0,out,0.160589,out,0.012850,out,0.029529,out,0.160589,true,-0.147740,true,-0.131061,true,-0.000000
613,2025-11-29 16:45:13,10.418921,5.679003,1,in,0.779412,out,0.012910,out,0.029030,in,0.779413,false,-0.766502,false,-0.750382,true,0.000001
614,2025-11-29 16:45:13,7.353898,6.470920,1,in,0.982292,out,0.012832,out,0.029717,in,0.982292,false,-0.969459,false,-0.952574,true,0.000000
615,2025-11-29 16:45:13,6.983040,4.610817,0,out,0.302934,out,0.012836,out,0.029608,out,0.302933,true,-0.290098,true,-0.273325,true,-0.000000
616,2025-11-29 16:45:13,7.749769,8.267397,1,in,0.985948,out,0.012836,out,0.029860,in,0.985948,false,-0.973112,false,-0.956088,true,0.000000
617,2025-11-29 16:45:13,9.093683,6.406358,1,in,0.981832,out,0.012861,out,0.029610,in,0.981832,false,-0.968971,false,-0.952222,true,0.000000
618,2025-11-29 16:45:13,6.666362,6.590281,1,in,0.971824,out,0.012827,out,0.029771,in,0.971824,false,-0.958997,false,-0.942053,true,0.000000
619,2025-11-29 16:45:13,9.100054,7.331480,1,in,0.962792,out,0.012853,out,0.029680,in,0.962792,false,-0.949939,false,-0.933112,true,0.000000
620,2025-11-29 16:45:13,6.746704,7.815937,1,in,0.971426,out,0.012832,out,0.029895,in,0.971426,false,-0.958594,false,-0.941530,true,0.000000
621,2025-11-29 16:45:13,8.216492,9.548967,1,in,0.902351,out,0.012845,out,0.029982,in,0.902351,false,-0.889506,false,-0.872369,true,0.000000
622,2025-11-29 16:45:13,3.191415,5.645438,0,out,0.011018,out,0.012831,out,0.028674,out,0.011018,true,0.001813,true,0.017656,true,0.000000
623,2025-11-29 16:45:13,8.244984,7.908292,1,in,0.983306,out,0.012839,out,0.029783,in,0.983306,false,-0.970467,false,-0.953523,true,0.000000
624,2025-11-29 16:45:13,9.870579,6.533698,1,in,0.904394,out,0.012879,out,0.029557,in,0.904394,false,-0.891515,false,-0.874837,true,0.000000
625,2025-11-29 16:45:13,8.204890,9.863161,1,in,0.832322,out,0.012848,out,0.030031,in,0.832322,false,-0.819474,false,-0.802291,true,0.000000
626,2025-11-29 16:45:13,4.103458,9.211174,0,out,0.010976,out,0.012955,out,0.030332,out,0.010976,true,0.001978,true,0.019356,true,0.000000
627,2025-11-29 16:45:13,0.210862,8.841365,0,out,0.011014,out,0.012614,out,0.011011,out,0.011014,true,0.001600,true,-0.000003,true,0.000000
628,2025-11-29 16:45:13,7.118261,7.829737,1,in,0.984727,out,0.012832,out,0.029864,in,0.984727,false,-0.971895,false,-0.954863,true,0.000000
629,2025-11-29 16:45:13,10.308440,6.073367,1,in,0.794597,out,0.012899,out,0.029358,in,0.794597,false,-0.781698,false,-0.765239,true,0.000000
630,2025-11-29 16:45:13,7.028152,4.975606,0,in,0.751249,out,0.012835,out,0.029632,in,0.751248,false,-0.738414,false,-0.721617,true,-0.000000
631,2025-11-29 16:45:13,6.347320,8.776802,0,out,0.013174,out,0.012848,out,0.030078,out,0.013174,true,-0.000326,true,0.016904,true,0.000000
632,2025-11-29 16:45:14,3.296751,7.512772,0,out,0.011008,out,0.012889,out,0.028701,out,0.011008,true,0.001881,true,0.017693,true,0.000000
633,2025-11-29 16:45:14,6.164223,9.021379,0,out,0.010760,out,0.012856,out,0.030145,out,0.010760,true,0.002096,true,0.019385,true,0.000000
634,2025-11-29 16:45:14,5.553100,5.407943,1,in,0.789068,out,0.012819,out,0.029731,in,0.789068,false,-0.776249,false,-0.759338,true,-0.000000
635,2025-11-29 16:45:14,7.912100,7.456574,1,in,0.987200,out,0.012836,out,0.029764,in,0.987200,false,-0.974364,false,-0.957436,true,0.000000
636,2025-11-29 16:45:14,1.651036,9.569469,0,out,0.011010,out,0.013340,out,0.011033,out,0.011010,true,0.002330,true,0.000023,true,0.000000
637,2025-11-29 16:45:14,8.807605,5.950387,1,in,0.984200,out,0.012859,out,0.029590,in,0.984200,false,-0.971341,false,-0.954610,true,0.000000
638,2025-11-29 16:45:14,8.391161,7.045867,1,in,0.986287,out,0.012843,out,0.029700,in,0.986287,false,-0.973444,false,-0.956588,true,0.000000
639,2025-11-29 16:45:14,6.522729,3.456666,0,out,0.015316,out,0.012837,out,0.029519,out,0.015316,true,-0.002479,true,0.014203,true,0.000000
640,2025-11-29 16:45:14,10.439245,5.094964,1,in,0.651417,out,0.012922,out,0.027967,in,0.651417,false,-0.638495,false,-0.623449,true,0.000000
641,2025-11-29 16:45:14,3.183476,3.205357,1,in,0.961170,out,0.012808,out,0.027818,in,0.961170,false,-0.948363,false,-0.933352,true,0.000000
642,2025-11-29 16:45:14,7.917877,9.820732,1,in,0.913691,out,0.012849,out,0.030059,in,0.913691,false,-0.900842,false,-0.883632,true,0.000000
643,2025-11-29 16:45:14,1.652980,9.707426,0,out,0.011010,out,0.013374,out,0.011033,out,0.011010,true,0.002365,true,0.000023,true,0.000000
644,2025-11-29 16:45:14,7.642455,4.348400,0,out,0.069897,out,0.012850,out,0.029506,out,0.069897,true,-0.057047,true,-0.040391,true,-0.000000
645,2025-11-29 16:45:14,5.887816,3.594805,0,out,0.021536,out,0.012826,out,0.029597,out,0.021536,true,-0.008710,true,0.008061,true,0.000000
646,2025-11-29 16:45:14,9.342954,0.180455,0,out,0.010719,out,0.012987,out,0.011018,out,0.010719,true,0.002268,true,0.000299,true,0.000000
647,2025-11-29 16:45:14,3.357885,9.544828,0,out,0.010994,out,0.013067,out,0.025607,out,0.010994,true,0.002073,true,0.014614,true,0.000000
648,2025-11-29 16:45:14,2.151378,2.043865,1,in,0.983703,out,0.012805,out,0.018822,in,0.983703,false,-0.970898,false,-0.964881,true,0.000000
649,2025-11-29 16:45:14,9.009095,8.841698,1,in,0.733664,out,0.012846,out,0.029820,in,0.733664,false,-0.720818,false,-0.703844,true,0.000001
650,2025-11-29 16:45:14,7.465455,6.719685,1,in,0.984744,out,0.012833,out,0.029730,in,0.984744,false,-0.971911,false,-0.955014,true,0.000000
651,2025-11-29 16:45:14,4.569966,5.020038,0,out,0.172777,out,0.012816,out,0.029679,out,0.172777,true,-0.159961,true,-0.143098,true,0.000000
652,2025-11-29 16:45:14,9.426485,10.921992,0,out,0.110089,out,0.012856,out,0.030056,out,0.110090,true,-0.097233,true,-0.080033,true,0.000000
653,2025-11-29 16:45:14,6.893027,6.531944,1,in,0.976594,out,0.012828,out,0.029751,in,0.976594,false,-0.963766,false,-0.946843,true,0.000000
654,2025-11-29 16:45:14,3.004320,1.082778,1,in,0.939635,out,0.012794,out,0.025483,in,0.939635,false,-0.926841,false,-0.914152,true,0.000000
655,2025-11-29 16:45:14,3.584350,0.377196,0,out,0.015340,out,0.012752,out,0.027494,out,0.015340,true,-0.002588,true,0.012154,true,0.000000
656,2025-11-29 16:45:14,2.317726,2.542899,1,in,0.981985,out,0.012806,out,0.021260,in,0.981985,false,-0.969179,false,-0.960725,true,0.000000
657,2025-11-29 16:45:14,8.537498,4.062723,0,out,0.029191,out,0.012874,out,0.028941,out,0.029191,true,-0.016316,true,-0.000250,true,-0.000000
658,2025-11-29 16:45:14,11.805173,8.562078,0,out,0.077611,out,0.012910,out,0.029609,out,0.077612,true,-0.064701,true,-0.048002,true,0.000000
659,2025-11-29 16:45:14,4.170465,1.806989,1,in,0.935267,out,0.012815,out,0.029135,in,0.935267,false,-0.922452,false,-0.906132,true,0.000000
660,2025-11-29 16:45:14,8.571463,2.208062,0,out,0.012553,out,0.012904,out,0.017673,out,0.012553,true,0.000351,true,0.005119,true,0.000000
661,2025-11-29 16:45:14,3.731685,2.519134,1,in,0.958350,out,0.012809,out,0.028805,in,0.958350,false,-0.945541,false,-0.929545,true,0.000000
662,2025-11-29 16:45:14,5.382128,10.588368,0,out,0.010218,out,0.012976,out,0.030663,out,0.010218,true,0.002758,true,0.020445,true,0.000000
663,2025-11-29 16:45:14,6.466281,11.956349,0,out,0.001157,out,0.013018,out,0.030858,out,0.001157,true,0.011861,true,0.029701,true,0.000000
664,2025-11-29 16:45:14,9.372582,10.097948,0,out,0.172079,out,0.012850,out,0.029938,out,0.172079,true,-0.159229,true,-0.142141,true,0.000000
665,2025-11-29 16:45:14,6.237805,9.502241,0,out,0.010002,out,0.012869,out,0.030229,out,0.010002,true,0.002867,true,0.020227,true,0.000000
666,2025-11-29 16:45:14,3.323994,1.079862,1,in,0.922810,out,0.012800,out,0.027124,in,0.922810,false,-0.910009,false,-0.895685,true,0.000000
667,2025-11-29 16:45:14,6.645628,5.300112,1,in,0.889987,out,0.012828,out,0.029673,in,0.889987,false,-0.877158,false,-0.860314,true,0.000000
668,2025-11-29 16:45:14,2.894430,1.271336,1,in,0.975516,out,0.012798,out,0.024938,in,0.975516,false,-0.962718,false,-0.950578,true,0.000000
669,2025-11-29 16:45:14,11.861111,9.658428,0,out,0.071625,out,0.012896,out,0.029697,out,0.071625,true,-0.058729,true,-0.041928,true,0.000000
670,2025-11-29 16:45:14,8.601983,10.829344,0,out,0.223516,out,0.012860,out,0.030147,out,0.223517,true,-0.210656,true,-0.193369,true,0.000000
671,2025-11-29 16:45:14,7.316789,6.382261,1,in,0.981120,out,0.012832,out,0.029712,in,0.981120,false,-0.968288,false,-0.951407,true,0.000000
672,2025-11-29 16:45:14,9.212614,5.255181,1,in,0.946956,out,0.012877,out,0.029390,in,0.946956,false,-0.934079,false,-0.917566,true,0.000000
673,2025-11-29 16:45:14,8.014792,9.471273,1,in,0.946728,out,0.012844,out,0.029993,in,0.946728,false,-0.933884,false,-0.916735,true,0.000000
674,2025-11-29 16:45:14,3.607039,4.203099,0,out,0.033446,out,0.012812,out,0.029065,out,0.033446,true,-0.020634,true,-0.004380,true,-0.000000
675,2025-11-29 16:45:14,3.539755,1.977516,1,in,0.980433,out,0.012809,out,0.028267,in,0.980433,false,-0.967624,false,-0.952165,true,0.000000
676,2025-11-29 16:45:14,8.583263,6.260078,1,in,0.985999,out,0.012852,out,0.029631,in,0.985999,false,-0.973147,false,-0.956368,true,0.000000
677,2025-11-29 16:45:14,9.068021,7.479688,1,in,0.958601,out,0.012852,out,0.029693,in,0.958601,false,-0.945750,false,-0.928909,true,0.000000
678,2025-11-29 16:45:14,6.889927,5.700405,1,in,0.953598,out,0.012830,out,0.029687,in,0.953598,false,-0.940768,false,-0.923911,true,0.000000
679,2025-11-29 16:45:14,6.309475,7.427389,1,in,0.886229,out,0.012830,out,0.029887,in,0.886229,false,-0.873399,false,-0.856342,true,0.000000
680,2025-11-29 16:45:14,11.350218,8.116764,0,out,0.093279,out,0.012902,out,0.029601,out,0.093279,true,-0.080377,true,-0.063678,true,0.000000
681,2025-11-29 16:45:14,7.820799,6.991067,1,in,0.987011,out,0.012836,out,0.029730,in,0.987011,false,-0.974174,false,-0.957281,true,0.000000
682,2025-11-29 16:45:14,10.716969,6.549096,0,out,0.364571,out,0.012905,out,0.029413,out,0.364570,true,-0.351665,true,-0.335158,true,-0.000000
683,2025-11-29 16:45:14,10.685163,5.564648,1,in,0.574397,out,0.012922,out,0.028582,in,0.574396,false,-0.561474,false,-0.545815,true,-0.000001
684,2025-11-29 16:45:14,9.306568,8.434954,0,in,0.686029,out,0.012850,out,0.029757,in,0.686029,false,-0.673179,false,-0.656272,true,0.000000
685,2025-11-29 16:45:14,10.878625,4.965018,0,out,0.275108,out,0.012943,out,0.025913,out,0.275108,true,-0.262164,true,-0.249194,true,0.000000
686,2025-11-29 16:45:14,10.476491,2.006839,0,out,0.018779,out,0.013000,out,0.011046,out,0.018779,true,-0.005778,true,-0.007733,true,0.000000
687,2025-11-29 16:45:14,7.610919,7.152075,1,in,0.986771,out,0.012834,out,0.029757,in,0.986771,false,-0.973937,false,-0.957014,true,0.000000
688,2025-11-29 16:45:14,7.093966,5.302900,1,in,0.912436,out,0.012834,out,0.029650,in,0.912436,false,-0.899603,false,-0.882787,true,0.000000
689,2025-11-29 16:45:14,8.374681,7.937396,1,in,0.980588,out,0.012840,out,0.029776,in,0.980588,false,-0.967747,false,-0.950811,true,0.000000
690,2025-11-29 16:45:14,3.715490,9.257826,0,out,0.010989,out,0.012992,out,0.029653,out,0.010989,true,0.002003,true,0.018664,true,0.000000
691,2025-11-29 16:45:14,7.225236,5.761848,1,in,0.966322,out,0.012833,out,0.029673,in,0.966322,false,-0.953488,false,-0.936649,true,0.000000
692,2025-11-29 16:45:14,7.103027,11.375339,0,out,0.000432,out,0.012922,out,0.030526,out,0.000432,true,0.012490,true,0.030094,true,-0.000000
693,2025-11-29 16:45:14,3.215282,0.414943,0,out,0.016510,out,0.012723,out,0.026078,out,0.016510,true,-0.003788,true,0.009567,true,0.000000
694,2025-11-29 16:45:14,5.003672,8.598032,0,out,0.010945,out,0.012873,out,0.030214,out,0.010945,true,0.001928,true,0.019269,true,0.000000
695,2025-11-29 16:45:14,8.143929,7.424950,1,in,0.986575,out,0.012839,out,0.029746,in,0.986575,false,-0.973736,false,-0.956829,true,0.000000
696,2025-11-29 16:45:14,6.194594,6.566370,1,in,0.940790,out,0.012825,out,0.029801,in,0.940790,false,-0.927965,false,-0.910989,true,0.000000
697,2025-11-29 16:45:14,8.030869,10.729309,1,out,0.134443,out,0.012865,out,0.030209,out,0.134445,true,-0.121578,true,-0.104234,true,0.000001
698,2025-11-29 16:45:14,2.187193,1.913382,1,in,0.984722,out,0.012804,out,0.019095,in,0.984722,false,-0.971918,false,-0.965626,true,0.000000
699,2025-11-29 16:45:14,8.407000,5.621628,1,in,0.977413,out,0.012854,out,0.029591,in,0.977413,false,-0.964559,false,-0.947822,true,0.000000
