experiment_id,timestamp,x,y,true_label,before_rotation_prediction,before_rotation_confidence,after_rotation_prediction,after_rotation_confidence,prediction_match,confidence_change
719,2025-11-27 23:37:56,3.870812,1.686034,1.0,in,0.9700887799263,in,0.9700887799263,true,0.000000
720,2025-11-27 23:37:56,11.359327,11.722363,0.0,out,0.06868252158164978,out,0.06868252158164978,true,0.000000
721,2025-11-27 23:37:56,8.024704,6.131847,1.0,in,0.9842999577522278,in,0.9842999577522278,true,0.000000
722,2025-11-27 23:37:56,2.377351,5.889819,0.0,out,0.011014744639396667,out,0.011014744639396667,true,0.000000
723,2025-11-27 23:37:56,8.123405,8.945984,1.0,in,0.9675973057746887,in,0.9675974249839783,true,0.000000
724,2025-11-27 23:37:56,1.856395,5.769367,0.0,out,0.01101773139089346,out,0.01101773139089346,true,0.000000
725,2025-11-27 23:37:56,8.885058,3.056379,0.0,out,0.014636396430432796,out,0.014636389911174774,true,-0.000000
726,2025-11-27 23:37:56,10.596909,0.003180,0.0,out,0.009745174087584019,out,0.009745174087584019,true,0.000000
727,2025-11-27 23:37:56,0.155774,6.596402,0.0,out,0.011025668121874332,out,0.011025668121874332,true,0.000000
728,2025-11-27 23:37:56,2.622339,1.769362,1.0,in,0.9861735105514526,in,0.9861735105514526,true,0.000000
729,2025-11-27 23:37:56,10.282348,5.331831,1.0,in,0.8285796046257019,in,0.8285796046257019,true,0.000000
730,2025-11-27 23:37:56,11.873637,0.707884,0.0,out,0.0021190897095948458,out,0.002119088778272271,true,-0.000000
731,2025-11-27 23:37:56,2.687373,3.007675,1.0,in,0.9764106869697571,in,0.9764106869697571,true,0.000000
732,2025-11-27 23:37:56,7.861289,5.877676,1.0,in,0.9797331094741821,in,0.9797331094741821,true,0.000000
733,2025-11-27 23:37:56,8.750104,8.654921,1.0,in,0.9013978242874146,in,0.9013978242874146,true,0.000000
734,2025-11-27 23:37:56,8.753284,6.134907,1.0,in,0.9852563142776489,in,0.9852563142776489,true,0.000000
735,2025-11-27 23:37:56,1.554996,11.007902,0.0,out,0.011006265878677368,out,0.011006265878677368,true,0.000000
736,2025-11-27 23:37:56,7.639120,9.492402,1.0,in,0.9632979035377502,in,0.9632979035377502,true,0.000000
737,2025-11-27 23:37:56,10.106464,8.342402,0.0,out,0.23530219495296478,out,0.23530219495296478,true,0.000000
738,2025-11-27 23:37:56,9.272478,6.665488,1.0,in,0.9732465744018555,in,0.9732465744018555,true,0.000000
739,2025-11-27 23:37:56,0.815296,0.632582,0.0,out,0.013287421315908432,out,0.013287421315908432,true,0.000000
740,2025-11-27 23:37:56,10.358770,11.803639,0.0,out,0.07361733913421631,out,0.0736173689365387,true,0.000000
741,2025-11-27 23:37:56,6.634774,7.528630,1.0,in,0.9691067934036255,in,0.9691067934036255,true,0.000000
742,2025-11-27 23:37:56,5.815013,6.611047,1.0,in,0.7552688717842102,in,0.7552681565284729,true,-0.000001
743,2025-11-27 23:37:56,6.851435,8.080976,1.0,in,0.9725176095962524,in,0.9725174903869629,true,-0.000000
744,2025-11-27 23:37:56,8.147052,6.406169,1.0,in,0.9862920045852661,in,0.9862920045852661,true,0.000000
745,2025-11-27 23:37:56,1.217543,6.779019,0.0,out,0.011015139520168304,out,0.011015139520168304,true,0.000000
746,2025-11-27 23:37:56,5.080052,5.098121,1.0,in,0.5729439854621887,in,0.5729439854621887,true,0.000000
747,2025-11-27 23:37:56,2.441677,1.077652,1.0,in,0.9513490796089172,in,0.9513490796089172,true,0.000000
748,2025-11-27 23:37:56,0.884288,0.597685,0.0,out,0.013780114240944386,out,0.013780114240944386,true,0.000000
749,2025-11-27 23:37:56,8.979982,7.815146,1.0,in,0.9479742646217346,in,0.9479743838310242,true,0.000000
750,2025-11-27 23:37:56,2.025769,7.909847,0.0,out,0.011011716909706593,out,0.011011716909706593,true,0.000000
751,2025-11-27 23:37:56,8.412777,5.247622,1.0,in,0.9394615292549133,in,0.9394615292549133,true,0.000000
752,2025-11-27 23:37:56,3.554984,2.773068,1.0,in,0.9684587717056274,in,0.9684587717056274,true,0.000000
753,2025-11-27 23:37:56,3.995431,3.925567,0.0,out,0.23030199110507965,out,0.23030167818069458,true,-0.000000
754,2025-11-27 23:37:56,10.238365,0.079847,0.0,out,0.010194075293838978,out,0.010194075293838978,true,0.000000
755,2025-11-27 23:37:56,2.313788,2.538910,1.0,in,0.9819294810295105,in,0.9819294810295105,true,0.000000
756,2025-11-27 23:37:56,7.964408,11.953508,0.0,out,4.1867719119181857E-5,out,4.1867719119181857E-5,true,0.000000
757,2025-11-27 23:37:56,8.312631,8.921502,1.0,in,0.9532068371772766,in,0.9532068371772766,true,0.000000
758,2025-11-27 23:37:56,1.052121,4.745951,0.0,out,0.0115189328789711,out,0.0115189328789711,true,0.000000
759,2025-11-27 23:37:56,9.250862,5.982144,1.0,in,0.9806327223777771,in,0.9806327223777771,true,0.000000
760,2025-11-27 23:37:56,6.089733,5.257288,1.0,in,0.8415025472640991,in,0.8415025472640991,true,0.000000
761,2025-11-27 23:37:56,9.094669,6.892875,1.0,in,0.9759545922279358,in,0.9759545922279358,true,0.000000
762,2025-11-27 23:37:56,8.599867,5.472663,1.0,in,0.9713898301124573,in,0.9713898301124573,true,0.000000
763,2025-11-27 23:37:56,1.651454,0.535502,0.0,out,0.02466873824596405,out,0.02466873824596405,true,0.000000
764,2025-11-27 23:37:56,9.270025,8.263756,1.0,in,0.7723155617713928,in,0.7723155617713928,true,0.000000
765,2025-11-27 23:37:56,2.062842,7.527271,0.0,out,0.011012163013219833,out,0.011012163013219833,true,0.000000
766,2025-11-27 23:37:56,7.613541,2.039050,0.0,out,0.011950029991567135,out,0.011950029991567135,true,0.000000
767,2025-11-27 23:37:56,9.688278,5.446026,1.0,in,0.9561218619346619,in,0.9561218023300171,true,-0.000000
768,2025-11-27 23:37:56,5.058774,2.968703,0.0,out,0.018917178735136986,out,0.018917188048362732,true,0.000000
769,2025-11-27 23:37:56,8.988226,7.715531,1.0,in,0.9535616636276245,in,0.9535616636276245,true,0.000000
770,2025-11-27 23:37:56,7.199956,7.813670,1.0,in,0.9855901598930359,in,0.9855901598930359,true,0.000000
771,2025-11-27 23:37:56,10.890392,1.807217,0.0,out,0.020137833431363106,out,0.020137837156653404,true,0.000000
772,2025-11-27 23:37:56,0.820131,1.973086,0.0,out,0.01697196252644062,out,0.016971971839666367,true,0.000000
773,2025-11-27 23:37:56,3.173090,7.907221,0.0,out,0.011007137596607208,out,0.011007137596607208,true,0.000000
774,2025-11-27 23:37:56,6.503636,5.885402,1.0,in,0.9484963417053223,in,0.9484963417053223,true,0.000000
775,2025-11-27 23:37:56,7.484545,7.044016,1.0,in,0.9860411286354065,in,0.9860411286354065,true,0.000000
776,2025-11-27 23:37:56,5.758315,0.194648,0.0,out,0.012158103287220001,out,0.012158103287220001,true,0.000000
777,2025-11-27 23:37:56,6.851573,7.782868,1.0,in,0.9785577654838562,in,0.9785577654838562,true,0.000000
778,2025-11-27 23:37:56,5.579806,11.841976,0.0,out,0.007183387875556946,out,0.007183387875556946,true,0.000000
779,2025-11-27 23:37:56,10.587264,8.674801,0.0,out,0.11911142617464066,out,0.11911142617464066,true,0.000000
780,2025-11-27 23:37:56,2.805398,11.861368,0.0,out,0.01096673309803009,out,0.01096673309803009,true,0.000000
781,2025-11-27 23:37:56,7.148952,6.202068,1.0,in,0.9766001105308533,in,0.9766001105308533,true,0.000000
782,2025-11-27 23:37:56,0.054558,9.147514,0.0,out,0.011013690382242203,out,0.011013690382242203,true,0.000000
783,2025-11-27 23:37:56,4.801404,8.441279,0.0,out,0.010966024361550808,out,0.010966024361550808,true,0.000000
784,2025-11-27 23:37:56,11.969190,8.309261,0.0,out,0.07713821530342102,out,0.07713821530342102,true,0.000000
785,2025-11-27 23:37:56,4.535172,10.118269,0.0,out,0.010884586721658707,out,0.010884586721658707,true,0.000000
786,2025-11-27 23:37:56,3.771604,0.944291,0.0,in,0.5808811187744141,in,0.5808811187744141,true,0.000000
787,2025-11-27 23:37:56,9.870596,5.329422,1.0,in,0.9285427331924438,in,0.9285427331924438,true,0.000000
788,2025-11-27 23:37:56,4.499478,11.729906,0.0,out,0.010494139976799488,out,0.010494139976799488,true,0.000000
789,2025-11-27 23:37:56,7.602157,7.081894,1.0,in,0.9866080284118652,in,0.9866080284118652,true,0.000000
790,2025-11-27 23:37:56,5.233551,9.232014,0.0,out,0.010844780132174492,out,0.010844780132174492,true,0.000000
791,2025-11-27 23:37:56,2.356736,8.037807,0.0,out,0.011010563932359219,out,0.011010563932359219,true,0.000000
792,2025-11-27 23:37:56,4.105581,4.163589,0.0,out,0.18858225643634796,out,0.18858258426189423,true,0.000000
793,2025-11-27 23:37:56,8.801277,9.588978,0.0,in,0.5773934721946716,in,0.5773934721946716,true,0.000000
794,2025-11-27 23:37:56,7.426932,9.371830,1.0,in,0.9567334055900574,in,0.9567334055900574,true,0.000000
795,2025-11-27 23:37:56,2.525509,10.656969,0.0,out,0.010997622273862362,out,0.010997622273862362,true,0.000000
796,2025-11-27 23:37:56,7.922848,6.249983,1.0,in,0.9847024083137512,in,0.9847024083137512,true,0.000000
797,2025-11-27 23:37:56,2.128864,2.269132,1.0,in,0.9799551367759705,in,0.9799551367759705,true,0.000000
798,2025-11-27 23:37:56,7.018115,8.993245,1.0,in,0.7880051732063293,in,0.7880046367645264,true,-0.000001
799,2025-11-27 23:37:56,2.992985,9.052812,0.0,out,0.011003296822309494,out,0.011003296822309494,true,0.000000
800,2025-11-27 23:37:56,8.253546,7.252024,1.0,in,0.9864780902862549,in,0.9864780902862549,true,0.000000
801,2025-11-27 23:37:56,7.683580,8.463634,1.0,in,0.9854078888893127,in,0.9854078888893127,true,0.000000
802,2025-11-27 23:37:56,10.751591,8.176978,0.0,out,0.12895101308822632,out,0.12895122170448303,true,0.000000
803,2025-11-27 23:37:56,3.395853,3.773787,0.0,out,0.17295823991298676,out,0.17295850813388824,true,0.000000
804,2025-11-27 23:37:56,3.938305,3.284364,0.0,out,0.4839383661746979,out,0.4839383661746979,true,0.000000
805,2025-11-27 23:37:56,3.579622,3.291304,0.0,in,0.8536972999572754,in,0.8536977171897888,true,0.000000
806,2025-11-27 23:37:56,8.439346,5.148954,1.0,in,0.9084029793739319,in,0.9084029793739319,true,0.000000
807,2025-11-27 23:37:56,1.771497,1.383001,1.0,in,0.9688383936882019,in,0.9688383936882019,true,0.000000
808,2025-11-27 23:37:56,7.515252,5.281205,1.0,in,0.9235975742340088,in,0.9235975742340088,true,0.000000
809,2025-11-27 23:37:56,5.374799,3.240997,0.0,out,0.01828927919268608,out,0.018289269879460335,true,-0.000000
810,2025-11-27 23:37:56,5.843099,5.848616,1.0,in,0.8823830485343933,in,0.8823831081390381,true,0.000000
811,2025-11-27 23:37:56,8.029972,6.949090,1.0,in,0.9871745109558105,in,0.9871745109558105,true,0.000000
812,2025-11-27 23:37:56,7.752540,3.536417,0.0,out,0.014991882257163525,out,0.014991888776421547,true,0.000000
813,2025-11-27 23:37:56,7.195607,7.899496,1.0,in,0.9854958653450012,in,0.9854958653450012,true,0.000000
814,2025-11-27 23:37:56,5.147298,3.666214,0.0,out,0.0457925982773304,out,0.04579262435436249,true,0.000000
815,2025-11-27 23:37:56,4.019530,9.094846,0.0,out,0.010982286185026169,out,0.010982286185026169,true,0.000000
816,2025-11-27 23:37:56,11.620354,2.664691,0.0,out,0.038447897881269455,out,0.03844791650772095,true,0.000000
817,2025-11-27 23:37:56,6.096232,9.374407,0.0,out,0.010319577530026436,out,0.010319577530026436,true,0.000000
818,2025-11-27 23:37:56,10.849831,9.704914,0.0,out,0.0831456258893013,out,0.0831456258893013,true,0.000000
819,2025-11-27 23:37:56,9.688753,6.518985,1.0,in,0.943263590335846,in,0.943263590335846,true,0.000000
820,2025-11-27 23:37:56,5.524887,5.655736,1.0,in,0.7852396368980408,in,0.7852393984794617,true,-0.000000
821,2025-11-27 23:37:56,8.570211,7.034273,1.0,in,0.9850432872772217,in,0.9850432872772217,true,0.000000
822,2025-11-27 23:37:56,9.936302,4.456364,0.0,out,0.19393670558929443,out,0.19393648207187653,true,-0.000000
823,2025-11-27 23:37:56,8.116840,6.015767,1.0,in,0.9836457967758179,in,0.9836457967758179,true,0.000000
824,2025-11-27 23:37:56,8.734185,10.814047,0.0,out,0.2017505168914795,out,0.20175082981586456,true,0.000000
825,2025-11-27 23:37:56,0.264885,2.018905,0.0,out,0.014534834772348404,out,0.014534841291606426,true,0.000000
826,2025-11-27 23:37:56,2.934227,1.005353,1.0,in,0.8870968818664551,in,0.8870968818664551,true,0.000000
827,2025-11-27 23:37:56,6.256721,5.754101,1.0,in,0.926256537437439,in,0.926256537437439,true,0.000000
828,2025-11-27 23:37:56,2.156044,2.048691,1.0,in,0.9837834239006042,in,0.9837834239006042,true,0.000000
829,2025-11-27 23:37:56,8.870497,7.687529,1.0,in,0.9654616117477417,in,0.9654616117477417,true,0.000000
830,2025-11-27 23:37:56,9.902210,7.622837,0.0,in,0.5754482746124268,in,0.5754496455192566,true,0.000001
831,2025-11-27 23:37:56,10.111246,3.555583,0.0,out,0.03428883105516434,out,0.03428883105516434,true,0.000000
832,2025-11-27 23:37:56,4.473823,10.367109,0.0,out,0.010868750512599945,out,0.010868750512599945,true,0.000000
833,2025-11-27 23:37:56,7.245649,0.454063,0.0,out,0.0110065508633852,out,0.0110065508633852,true,0.000000
834,2025-11-27 23:37:56,9.491373,2.372020,0.0,out,0.014643372036516666,out,0.014643372036516666,true,0.000000
835,2025-11-27 23:37:56,5.615201,10.089666,0.0,out,0.010287782177329063,out,0.010287786833941936,true,0.000000
836,2025-11-27 23:37:56,8.571384,6.548465,1.0,in,0.9862662553787231,in,0.9862662553787231,true,0.000000
837,2025-11-27 23:37:56,7.635356,5.530157,1.0,in,0.9620146155357361,in,0.9620146155357361,true,0.000000
838,2025-11-27 23:37:56,6.812834,6.225080,1.0,in,0.9702423810958862,in,0.9702423810958862,true,0.000000
839,2025-11-27 23:37:56,6.014488,6.013689,1.0,in,0.9152204990386963,in,0.9152204990386963,true,0.000000
840,2025-11-27 23:37:56,3.428438,9.096122,0.0,out,0.010997149161994457,out,0.010997149161994457,true,0.000000
841,2025-11-27 23:37:56,9.231926,6.225696,1.0,in,0.9803019165992737,in,0.9803019165992737,true,0.000000
842,2025-11-27 23:37:56,10.529982,5.250638,1.0,in,0.6567818522453308,in,0.6567813158035278,true,-0.000001
843,2025-11-27 23:37:56,3.035614,5.817646,0.0,out,0.011014795862138271,out,0.011014795862138271,true,0.000000
844,2025-11-27 23:37:56,6.250822,6.904734,1.0,in,0.9392445087432861,in,0.9392445087432861,true,0.000000
845,2025-11-27 23:37:56,6.040418,5.225770,1.0,in,0.8286631107330322,in,0.8286631107330322,true,0.000000
846,2025-11-27 23:37:56,8.289049,2.545567,0.0,out,0.01259674597531557,out,0.012596734799444675,true,-0.000000
847,2025-11-27 23:37:56,7.906106,5.830972,1.0,in,0.9791725277900696,in,0.9791725277900696,true,0.000000
848,2025-11-27 23:37:56,10.346177,5.328731,1.0,in,0.7975603342056274,in,0.7975606322288513,true,0.000000
849,2025-11-27 23:37:56,11.548506,0.235255,0.0,out,0.005349666345864534,out,0.005349666345864534,true,0.000000
850,2025-11-27 23:37:56,9.176365,7.577012,1.0,in,0.9385148286819458,in,0.9385148286819458,true,0.000000
851,2025-11-27 23:37:56,1.437613,10.787842,0.0,out,0.01100781187415123,out,0.01100781187415123,true,0.000000
852,2025-11-27 23:37:56,3.522735,7.045617,0.0,out,0.011008715257048607,out,0.011008715257048607,true,0.000000
853,2025-11-27 23:37:56,10.086185,11.904619,0.0,out,0.07530640065670013,out,0.07530640065670013,true,0.000000
854,2025-11-27 23:37:56,10.394442,11.628256,0.0,out,0.07425558567047119,out,0.07425558567047119,true,0.000000
855,2025-11-27 23:37:56,10.629417,5.088100,1.0,in,0.5079842209815979,in,0.5079849362373352,true,0.000001
856,2025-11-27 23:37:56,6.854583,6.603061,1.0,in,0.9765895009040833,in,0.9765895009040833,true,0.000000
857,2025-11-27 23:37:56,0.398043,11.418272,0.0,out,0.011010745540261269,out,0.011010745540261269,true,0.000000
858,2025-11-27 23:37:56,3.606008,1.233168,1.0,in,0.9591625928878784,in,0.9591625928878784,true,0.000000
859,2025-11-27 23:37:56,3.657828,2.036007,1.0,in,0.9767985343933105,in,0.9767985343933105,true,0.000000
860,2025-11-27 23:37:56,9.655981,11.200203,0.0,out,0.09174005687236786,out,0.09174005687236786,true,0.000000
861,2025-11-27 23:37:56,7.784167,2.410625,0.0,out,0.012167539447546005,out,0.012167539447546005,true,0.000000
862,2025-11-27 23:37:56,9.739977,6.346959,1.0,in,0.9465675950050354,in,0.946567714214325,true,0.000000
863,2025-11-27 23:37:56,10.340330,5.764782,1.0,in,0.8190258145332336,in,0.8190258145332336,true,0.000000
864,2025-11-27 23:37:56,1.313324,1.046342,1.0,in,0.5170708894729614,in,0.5170712471008301,true,0.000000
865,2025-11-27 23:37:56,8.837021,0.475888,0.0,out,0.01082425657659769,out,0.010824262164533138,true,0.000000
866,2025-11-27 23:37:56,4.772093,1.248304,1.0,in,0.703008770942688,in,0.703008770942688,true,0.000000
867,2025-11-27 23:37:56,3.317611,9.767689,0.0,out,0.010991756804287434,out,0.010991756804287434,true,0.000000
868,2025-11-27 23:37:56,10.108122,6.223357,1.0,in,0.8678498268127441,in,0.8678497672080994,true,-0.000000
869,2025-11-27 23:37:56,10.080584,11.678110,0.0,out,0.07709800451993942,out,0.07709798216819763,true,-0.000000
870,2025-11-27 23:37:56,3.901820,6.923890,0.0,out,0.011009172536432743,out,0.011009172536432743,true,0.000000
871,2025-11-27 23:37:56,4.134700,9.963750,0.0,out,0.010947881266474724,out,0.010947881266474724,true,0.000000
872,2025-11-27 23:37:56,11.610895,3.141662,0.0,out,0.03590066730976105,out,0.03590066730976105,true,0.000000
873,2025-11-27 23:37:56,6.871408,8.720741,1.0,in,0.785330593585968,in,0.7853310704231262,true,0.000000
874,2025-11-27 23:37:56,9.796076,11.251503,0.0,out,0.08689922839403152,out,0.08689922839403152,true,0.000000
875,2025-11-27 23:37:56,0.195009,0.563394,0.0,out,0.011063412763178349,out,0.011063412763178349,true,0.000000
876,2025-11-27 23:37:56,2.881993,2.621484,1.0,in,0.9873208999633789,in,0.9873208999633789,true,0.000000
877,2025-11-27 23:37:56,9.995478,1.505317,0.0,out,0.012716073542833328,out,0.012716073542833328,true,0.000000
878,2025-11-27 23:37:56,2.035163,10.084492,0.0,out,0.011006524786353111,out,0.011006524786353111,true,0.000000
879,2025-11-27 23:37:56,9.874161,5.092996,1.0,in,0.8563812375068665,in,0.8563811779022217,true,-0.000000
880,2025-11-27 23:37:56,3.413077,1.316749,1.0,in,0.9720688462257385,in,0.9720688462257385,true,0.000000
881,2025-11-27 23:37:56,10.470959,10.858652,0.0,out,0.07849904894828796,out,0.07849904894828796,true,0.000000
882,2025-11-27 23:37:56,11.756101,0.134508,0.0,out,0.00427003251388669,out,0.00427003251388669,true,0.000000
883,2025-11-27 23:37:56,5.913494,6.254657,1.0,in,0.8935787081718445,in,0.8935786485671997,true,-0.000000
884,2025-11-27 23:37:56,5.842512,4.963496,0.0,in,0.7094365954399109,in,0.7094365954399109,true,0.000000
885,2025-11-27 23:37:56,9.121788,8.337625,1.0,in,0.82942795753479,in,0.82942795753479,true,0.000000
886,2025-11-27 23:37:56,7.884557,5.587652,1.0,in,0.9702795147895813,in,0.9702795147895813,true,0.000000
887,2025-11-27 23:37:56,10.174882,4.160917,0.0,out,0.09180070459842682,out,0.09180064499378204,true,-0.000000
888,2025-11-27 23:37:56,0.076096,8.645126,0.0,out,0.011014028452336788,out,0.011014028452336788,true,0.000000
889,2025-11-27 23:37:56,3.066875,3.690958,1.0,out,0.1077011451125145,out,0.10770130157470703,true,0.000000
890,2025-11-27 23:37:56,2.268381,11.366196,0.0,out,0.010995080694556236,out,0.010995080694556236,true,0.000000
891,2025-11-27 23:37:56,4.410519,1.383385,1.0,in,0.9119056463241577,in,0.9119056463241577,true,0.000000
892,2025-11-27 23:37:56,7.754846,7.088090,1.0,in,0.9870259165763855,in,0.9870259165763855,true,0.000000
893,2025-11-27 23:37:56,9.990540,3.483122,0.0,out,0.029417609795928,out,0.029417553916573524,true,-0.000000
894,2025-11-27 23:37:56,7.544955,2.650540,0.0,out,0.012250769883394241,out,0.012250769883394241,true,0.000000
895,2025-11-27 23:37:56,0.233661,10.857233,0.0,out,0.011011981405317783,out,0.011011981405317783,true,0.000000
896,2025-11-27 23:37:56,8.375459,7.552995,1.0,in,0.9842031002044678,in,0.9842031002044678,true,0.000000
897,2025-11-27 23:37:56,1.183341,11.346462,0.0,out,0.011007474735379219,out,0.011007474735379219,true,0.000000
898,2025-11-27 23:37:56,11.405066,1.236114,0.0,out,0.007616260088980198,out,0.007616260088980198,true,0.000000
899,2025-11-27 23:37:56,5.211546,11.312759,0.0,out,0.009798767045140266,out,0.009798767045140266,true,0.000000
900,2025-11-27 23:37:56,11.282830,10.564137,0.0,out,0.07210284471511841,out,0.07210284471511841,true,0.000000
901,2025-11-27 23:37:56,9.979807,11.850114,0.0,out,0.076765276491642,out,0.076765276491642,true,0.000000
902,2025-11-27 23:37:56,6.063040,1.191303,0.0,out,0.0164333488792181,out,0.0164333488792181,true,0.000000
903,2025-11-27 23:37:56,0.782071,3.531238,0.0,out,0.020803334191441536,out,0.020803334191441536,true,0.000000
904,2025-11-27 23:37:57,7.926919,5.529957,1.0,in,0.9674549102783203,in,0.9674549102783203,true,0.000000
905,2025-11-27 23:37:57,4.140922,1.992507,1.0,in,0.9144772887229919,in,0.9144775867462158,true,0.000000
906,2025-11-27 23:37:57,3.885552,10.787426,0.0,out,0.010926175862550735,out,0.010926175862550735,true,0.000000
907,2025-11-27 23:37:57,6.610162,8.179583,1.0,in,0.8199055790901184,in,0.8199067115783691,true,0.000001
908,2025-11-27 23:37:57,10.723318,2.884038,0.0,out,0.032871123403310776,out,0.03287109360098839,true,-0.000000
909,2025-11-27 23:37:57,10.432533,5.307308,1.0,in,0.742400050163269,in,0.7424004077911377,true,0.000000
910,2025-11-27 23:37:57,6.123960,6.698030,1.0,in,0.9230342507362366,in,0.923034131526947,true,-0.000000
911,2025-11-27 23:37:57,8.216682,9.561249,1.0,in,0.9001871347427368,in,0.9001873135566711,true,0.000000
912,2025-11-27 23:37:57,1.583211,10.989407,0.0,out,0.011006125248968601,out,0.011006125248968601,true,0.000000
913,2025-11-27 23:37:57,7.452962,7.624281,1.0,in,0.9868757724761963,in,0.9868757724761963,true,0.000000
914,2025-11-27 23:37:57,1.131094,5.571771,0.0,out,0.011037503369152546,out,0.011037503369152546,true,0.000000
915,2025-11-27 23:37:57,11.616609,7.508414,0.0,out,0.09426340460777283,out,0.09426340460777283,true,0.000000
916,2025-11-27 23:37:57,5.664917,11.560195,0.0,out,0.007603310979902744,out,0.007603310979902744,true,0.000000
917,2025-11-27 23:37:57,10.427813,5.019555,1.0,in,0.6110196709632874,in,0.6110197901725769,true,0.000000
918,2025-11-27 23:37:57,9.355984,6.801059,1.0,in,0.9644201993942261,in,0.9644201993942261,true,0.000000
919,2025-11-27 23:37:57,3.823408,1.333408,1.0,in,0.9629599452018738,in,0.9629599452018738,true,0.000000
920,2025-11-27 23:37:57,3.943306,10.732398,0.0,out,0.010922867804765701,out,0.010922867804765701,true,0.000000
921,2025-11-27 23:37:57,9.198948,2.129315,0.0,out,0.013348708860576153,out,0.013348708860576153,true,0.000000
922,2025-11-27 23:37:57,8.823265,8.753748,1.0,in,0.8580276966094971,in,0.8580276966094971,true,0.000000
923,2025-11-27 23:37:57,2.189368,1.265858,1.0,in,0.9767365455627441,in,0.9767365455627441,true,0.000000
924,2025-11-27 23:37:57,11.901411,1.193396,0.0,out,0.003292472567409277,out,0.0032924737315624952,true,0.000000
925,2025-11-27 23:37:57,6.306205,9.535181,0.0,out,0.009855597279965878,out,0.009855587035417557,true,-0.000000
926,2025-11-27 23:37:57,3.070521,1.074710,1.0,in,0.9331099390983582,in,0.9331099390983582,true,0.000000
927,2025-11-27 23:37:57,8.222326,7.443495,1.0,in,0.9861018657684326,in,0.9861018657684326,true,0.000000
928,2025-11-27 23:37:57,6.453622,7.397358,1.0,in,0.9499140977859497,in,0.9499140977859497,true,0.000000
929,2025-11-27 23:37:57,0.569883,2.183222,0.0,out,0.015832850709557533,out,0.015832850709557533,true,0.000000
930,2025-11-27 23:37:57,8.508039,1.099557,0.0,out,0.011065175756812096,out,0.011065175756812096,true,0.000000
931,2025-11-27 23:37:57,5.954028,1.653584,0.0,out,0.015475841239094734,out,0.015475847758352757,true,0.000000
932,2025-11-27 23:37:57,7.442189,9.405680,1.0,in,0.9545777440071106,in,0.9545777440071106,true,0.000000
933,2025-11-27 23:37:57,11.157757,4.574914,0.0,out,0.09286092966794968,out,0.0928608775138855,true,-0.000000
934,2025-11-27 23:37:57,8.640759,9.805189,0.0,in,0.5998848080635071,in,0.5998848080635071,true,0.000000
935,2025-11-27 23:37:57,4.435424,9.151317,0.0,out,0.010960077866911888,out,0.010960077866911888,true,0.000000
936,2025-11-27 23:37:57,6.728893,5.952872,1.0,in,0.9603608250617981,in,0.9603608250617981,true,0.000000
937,2025-11-27 23:37:57,7.940799,5.085428,1.0,in,0.8605944514274597,in,0.8605939149856567,true,-0.000001
938,2025-11-27 23:37:57,2.120869,3.388676,0.0,out,0.03414386510848999,out,0.03414389491081238,true,0.000000
939,2025-11-27 23:37:57,6.152471,5.228512,1.0,in,0.8387448787689209,in,0.8387450575828552,true,0.000000
940,2025-11-27 23:37:57,6.500085,1.876631,0.0,out,0.012287908233702183,out,0.012287908233702183,true,0.000000
941,2025-11-27 23:37:57,5.901418,9.473427,0.0,out,0.01041028369218111,out,0.01041028369218111,true,0.000000
942,2025-11-27 23:37:57,9.711894,11.737001,0.0,out,0.08130854368209839,out,0.08130854368209839,true,0.000000
943,2025-11-27 23:37:57,10.851086,5.286840,1.0,out,0.39695024490356445,out,0.3969496786594391,true,-0.000001
944,2025-11-27 23:37:57,9.109757,8.478693,1.0,in,0.7953845858573914,in,0.7953845858573914,true,0.000000
945,2025-11-27 23:37:57,7.630028,3.253294,0.0,out,0.01340438425540924,out,0.01340438425540924,true,0.000000
946,2025-11-27 23:37:57,11.284494,7.094283,0.0,out,0.12871511280536652,out,0.12871527671813965,true,0.000000
947,2025-11-27 23:37:57,6.976820,8.762302,1.0,in,0.9123668074607849,in,0.9123667478561401,true,-0.000000
948,2025-11-27 23:37:57,3.447208,6.959553,0.0,out,0.011009332723915577,out,0.011009332723915577,true,0.000000
949,2025-11-27 23:37:57,6.493870,8.223158,0.0,out,0.3921487629413605,out,0.3921501338481903,true,0.000001
950,2025-11-27 23:37:57,6.991219,7.732474,1.0,in,0.9828852415084839,in,0.9828852415084839,true,0.000000
951,2025-11-27 23:37:57,2.508050,1.631224,1.0,in,0.9852120876312256,in,0.9852120876312256,true,0.000000
952,2025-11-27 23:37:57,8.892292,9.166647,1.0,in,0.688472330570221,in,0.688472330570221,true,0.000000
953,2025-11-27 23:37:57,3.214311,1.871007,1.0,in,0.9845139384269714,in,0.9845139384269714,true,0.000000
954,2025-11-27 23:37:57,7.173118,6.689966,1.0,in,0.9820773601531982,in,0.9820773601531982,true,0.000000
955,2025-11-27 23:37:57,3.623868,3.212176,0.0,in,0.8700622916221619,in,0.8700622916221619,true,0.000000
956,2025-11-27 23:37:57,5.885463,2.928334,0.0,out,0.013332792557775974,out,0.013332799077033997,true,0.000000
957,2025-11-27 23:37:57,1.811432,7.491031,0.0,out,0.011012714356184006,out,0.011012714356184006,true,0.000000
