experiment_id,x,y,true_label,before_data_and_weigths_transformation_prediction,before_data_and_weigths_transformation_confidence,after_data_and_before_weigths_transformation_prediction,after_data_and_before_weigths_transformation_confidence,before_data_and_after_weigths_transformation_prediction,before_data_and_after_weigths_transformation_confidence,after_data_and_weigths_transformation_prediction,after_data_and_weigths_transformation_confidence,after_data_and_before_weigths_transformation_prediction_match,after_data_and_before_weigths_transformation_confidence_change,before_data_and_after_weigths_transformation_prediction_match,before_data_and_after_weigths_transformation_confidence_change,after_data_and_weigths_transformation_prediction_match,after_data_and_weigths_transformation_confidence_change
629,10.308440,6.073367,1,in,0.794597,out,0.013592,out,0.012847,in,0.794597,false,-0.781004,false,-0.781750,true,0.000001
630,7.028152,4.975606,0,in,0.751249,out,0.028951,out,0.012823,in,0.751248,false,-0.722298,false,-0.738426,true,-0.000000
631,6.347320,8.776802,0,out,0.013174,out,0.029756,out,0.012978,out,0.013174,true,0.016582,true,-0.000196,true,-0.000000
632,3.296751,7.512772,0,out,0.011008,out,0.029904,out,0.013040,out,0.011008,true,0.018897,true,0.002032,true,0.000000
633,6.164223,9.021379,0,out,0.010760,out,0.029791,out,0.013022,out,0.010760,true,0.019031,true,0.002262,true,0.000000
634,5.553100,5.407943,1,in,0.789068,out,0.029610,out,0.012829,in,0.789068,false,-0.759458,false,-0.776239,true,0.000000
635,7.912100,7.456574,1,in,0.987200,out,0.029526,out,0.012850,in,0.987200,false,-0.957674,false,-0.974350,true,0.000000
636,1.651036,9.569469,0,out,0.011010,out,0.028387,out,0.011305,out,0.011010,true,0.017377,true,0.000295,true,0.000000
637,8.807605,5.950387,1,in,0.984200,out,0.026121,out,0.012833,in,0.984200,false,-0.958079,false,-0.971367,true,0.000000
638,8.391161,7.045867,1,in,0.986287,out,0.029246,out,0.012839,in,0.986287,false,-0.957041,false,-0.973448,true,0.000000
639,6.522729,3.456666,0,out,0.015316,out,0.027142,out,0.012821,out,0.015316,true,0.011826,true,-0.002495,true,0.000000
640,10.439245,5.094964,1,in,0.651417,out,0.011117,out,0.012859,in,0.651417,false,-0.640300,false,-0.638558,true,0.000000
641,3.183476,3.205357,1,in,0.961170,out,0.028827,out,0.012812,in,0.961170,false,-0.932343,false,-0.948358,true,0.000000
642,7.917877,9.820732,1,in,0.913691,out,0.029704,out,0.012992,in,0.913691,false,-0.883986,false,-0.900699,true,-0.000000
643,1.652980,9.707426,0,out,0.011010,out,0.028446,out,0.011219,out,0.011010,true,0.017436,true,0.000209,true,0.000000
644,7.642455,4.348400,0,out,0.069897,out,0.025046,out,0.012827,out,0.069897,true,-0.044851,true,-0.057070,true,0.000000
645,5.887816,3.594805,0,out,0.021536,out,0.028964,out,0.012816,out,0.021536,true,0.007428,true,-0.008720,true,0.000000
646,9.342954,0.180455,0,out,0.010719,out,0.011014,out,0.012931,out,0.010719,true,0.000295,true,0.002212,true,0.000000
647,3.357885,9.544828,0,out,0.010994,out,0.030220,out,0.013443,out,0.010994,true,0.019226,true,0.002449,true,0.000000
648,2.151378,2.043865,1,in,0.983703,out,0.022075,out,0.012809,in,0.983703,false,-0.961628,false,-0.970894,true,0.000000
649,9.009095,8.841698,1,in,0.733664,out,0.029533,out,0.012877,in,0.733664,false,-0.704131,false,-0.720787,true,0.000000
650,7.465455,6.719685,1,in,0.984744,out,0.029497,out,0.012838,in,0.984744,false,-0.955247,false,-0.971906,true,0.000000
651,4.569966,5.020038,0,out,0.172777,out,0.029636,out,0.012830,out,0.172777,true,-0.143141,true,-0.159947,true,0.000000
652,9.426485,10.921992,0,out,0.110089,out,0.029664,out,0.013018,out,0.110090,true,-0.080425,true,-0.097071,true,0.000000
653,6.893027,6.531944,1,in,0.976594,out,0.029566,out,0.012839,in,0.976594,false,-0.947028,false,-0.963755,true,0.000000
654,3.004320,1.082778,1,in,0.939635,out,0.025825,out,0.012803,in,0.939635,false,-0.913809,false,-0.926832,true,0.000000
655,3.584350,0.377196,0,out,0.015340,out,0.026422,out,0.012802,out,0.015340,true,0.011082,true,-0.002538,true,0.000000
656,2.317726,2.542899,1,in,0.981985,out,0.024831,out,0.012811,in,0.981985,false,-0.957154,false,-0.969174,true,0.000000
657,8.537498,4.062723,0,out,0.029191,out,0.014230,out,0.012839,out,0.029191,true,-0.014961,true,-0.016352,true,-0.000000
658,11.805173,8.562078,0,out,0.077611,out,0.019119,out,0.012856,out,0.077611,true,-0.058492,true,-0.064756,true,0.000000
659,4.170465,1.806989,1,in,0.935267,out,0.028913,out,0.012809,in,0.935267,false,-0.906354,false,-0.922457,true,0.000000
660,8.571463,2.208062,0,out,0.012553,out,0.011033,out,0.012863,out,0.012553,true,-0.001520,true,0.000310,true,0.000000
661,3.731685,2.519134,1,in,0.958350,out,0.029106,out,0.012808,in,0.958350,false,-0.929244,false,-0.945542,true,0.000000
662,5.382128,10.588368,0,out,0.010218,out,0.030051,out,0.013607,out,0.010218,true,0.019833,true,0.003388,true,0.000000
663,6.466281,11.956349,0,out,0.001157,out,0.030075,out,0.014134,out,0.001157,true,0.028918,true,0.012977,true,0.000000
664,9.372582,10.097948,0,out,0.172079,out,0.029612,out,0.012937,out,0.172080,true,-0.142467,true,-0.159142,true,0.000000
665,6.237805,9.502241,0,out,0.010002,out,0.029825,out,0.013093,out,0.010002,true,0.019823,true,0.003091,true,0.000000
666,3.323994,1.079862,1,in,0.922810,out,0.027177,out,0.012805,in,0.922810,false,-0.895633,false,-0.910004,true,0.000000
667,6.645628,5.300112,1,in,0.889987,out,0.029405,out,0.012824,in,0.889987,false,-0.860581,false,-0.877163,true,0.000000
668,2.894430,1.271336,1,in,0.975516,out,0.025610,out,0.012804,in,0.975516,false,-0.949906,false,-0.962712,true,0.000000
669,11.861111,9.658428,0,out,0.071625,out,0.026377,out,0.012866,out,0.071625,true,-0.045248,true,-0.058759,true,0.000000
670,8.601983,10.829344,0,out,0.223516,out,0.029721,out,0.013077,out,0.223516,true,-0.193795,true,-0.210439,true,0.000000
671,7.316789,6.382261,1,in,0.981120,out,0.029468,out,0.012834,in,0.981120,false,-0.951652,false,-0.968286,true,0.000000
672,9.212614,5.255181,1,in,0.946956,out,0.017233,out,0.012839,in,0.946956,false,-0.929723,false,-0.934118,true,0.000000
673,8.014792,9.471273,1,in,0.946728,out,0.029675,out,0.012950,in,0.946728,false,-0.917053,false,-0.933778,true,0.000000
674,3.607039,4.203099,0,out,0.033446,out,0.029460,out,0.012823,out,0.033446,true,-0.003985,true,-0.020623,true,0.000000
675,3.539755,1.977516,1,in,0.980433,out,0.028623,out,0.012807,in,0.980433,false,-0.951809,false,-0.967626,true,0.000000
676,8.583263,6.260078,1,in,0.985999,out,0.028049,out,0.012832,in,0.985999,false,-0.957950,false,-0.973167,true,0.000000
677,9.068021,7.479688,1,in,0.958601,out,0.028983,out,0.012842,in,0.958601,false,-0.929619,false,-0.945759,true,0.000000
678,6.889927,5.700405,1,in,0.953598,out,0.029432,out,0.012827,in,0.953598,false,-0.924166,false,-0.940771,true,0.000000
679,6.309475,7.427389,1,in,0.886229,out,0.029671,out,0.012878,in,0.886229,false,-0.856558,false,-0.873351,true,0.000000
680,11.350218,8.116764,0,out,0.093279,out,0.019998,out,0.012852,out,0.093279,true,-0.073281,true,-0.080427,true,0.000000
681,7.820799,6.991067,1,in,0.987011,out,0.029465,out,0.012841,in,0.987011,false,-0.957546,false,-0.974170,true,0.000000
682,10.716969,6.549096,0,out,0.364571,out,0.013525,out,0.012849,out,0.364570,true,-0.351046,true,-0.351721,true,-0.000000
683,10.685163,5.564648,1,in,0.574397,out,0.011189,out,0.012857,in,0.574396,false,-0.563208,false,-0.561539,true,-0.000001
684,9.306568,8.434954,0,in,0.686029,out,0.029366,out,0.012859,in,0.686030,false,-0.656663,false,-0.673170,true,0.000001
685,10.878625,4.965018,0,out,0.275108,out,0.011033,out,0.012869,out,0.275108,true,-0.264074,true,-0.262238,true,0.000000
686,10.476491,2.006839,0,out,0.018779,out,0.011015,out,0.012921,out,0.018779,true,-0.007764,true,-0.005858,true,0.000000
687,7.610919,7.152075,1,in,0.986771,out,0.029535,out,0.012846,in,0.986771,false,-0.957236,false,-0.973926,true,0.000000
688,7.093966,5.302900,1,in,0.912436,out,0.029151,out,0.012824,in,0.912436,false,-0.883286,false,-0.899612,true,0.000000
689,8.374681,7.937396,1,in,0.980588,out,0.029513,out,0.012857,in,0.980588,false,-0.951074,false,-0.967731,true,0.000000
690,3.715490,9.257826,0,out,0.010989,out,0.030115,out,0.013380,out,0.010989,true,0.019127,true,0.002391,true,0.000000
691,7.225236,5.761848,1,in,0.966322,out,0.029312,out,0.012827,in,0.966322,false,-0.937010,false,-0.953494,true,0.000000
692,7.103027,11.375339,0,out,0.000432,out,0.029915,out,0.013495,out,0.000432,true,0.029483,true,0.013063,true,0.000000
693,3.215282,0.414943,0,out,0.016510,out,0.025415,out,0.012793,out,0.016510,true,0.008905,true,-0.003718,true,0.000000
694,5.003672,8.598032,0,out,0.010945,out,0.029868,out,0.013062,out,0.010945,true,0.018923,true,0.002118,true,0.000000
695,8.143929,7.424950,1,in,0.986575,out,0.029473,out,0.012847,in,0.986575,false,-0.957102,false,-0.973728,true,0.000000
696,6.194594,6.566370,1,in,0.940790,out,0.029631,out,0.012848,in,0.940790,false,-0.911159,false,-0.927942,true,0.000000
697,8.030869,10.729309,1,out,0.134443,out,0.029761,out,0.013122,out,0.134445,true,-0.104683,true,-0.121321,true,0.000001
698,2.187193,1.913382,1,in,0.984722,out,0.021992,out,0.012808,in,0.984722,false,-0.962730,false,-0.971914,true,0.000000
699,8.407000,5.621628,1,in,0.977413,out,0.026768,out,0.012830,in,0.977413,false,-0.950645,false,-0.964582,true,0.000000
700,2.821508,3.180828,1,in,0.958559,out,0.028119,out,0.012814,in,0.958559,false,-0.930439,false,-0.945745,true,0.000000
701,6.503929,5.453752,1,in,0.911070,out,0.029486,out,0.012825,in,0.911070,false,-0.881584,false,-0.898245,true,-0.000000
702,7.788054,6.006273,1,in,0.981271,out,0.029045,out,0.012829,in,0.981271,false,-0.952226,false,-0.968441,true,0.000000
703,6.913681,1.109023,0,out,0.011467,out,0.011219,out,0.012846,out,0.011467,true,-0.000249,true,0.001379,true,0.000000
704,5.932682,5.430543,1,in,0.860854,out,0.029578,out,0.012827,in,0.860853,false,-0.831276,false,-0.848027,true,-0.000000
705,7.522521,6.135517,1,in,0.980517,out,0.029316,out,0.012830,in,0.980517,false,-0.951201,false,-0.967686,true,0.000000
706,10.048731,5.419910,1,in,0.912910,out,0.012117,out,0.012849,in,0.912910,false,-0.900793,false,-0.900061,true,0.000000
707,2.896202,3.034242,1,in,0.979856,out,0.028170,out,0.012812,in,0.979856,false,-0.951685,false,-0.967044,true,0.000000
708,9.926030,6.766534,1,in,0.845750,out,0.022929,out,0.012840,in,0.845751,false,-0.822821,false,-0.832910,true,0.000000
709,9.329147,10.506056,0,out,0.141752,out,0.029644,out,0.012976,out,0.141752,true,-0.112108,true,-0.128776,true,0.000000
710,7.823666,6.085042,1,in,0.982587,out,0.029073,out,0.012830,in,0.982587,false,-0.953514,false,-0.969757,true,0.000000
711,5.324173,10.368734,0,out,0.010437,out,0.030030,out,0.013515,out,0.010437,true,0.019594,true,0.003079,true,0.000000
712,2.967477,7.253969,0,out,0.011010,out,0.029860,out,0.013025,out,0.011010,true,0.018850,true,0.002015,true,0.000000
713,8.205858,7.428138,1,in,0.986249,out,0.029457,out,0.012846,in,0.986249,false,-0.956792,false,-0.973403,true,0.000000
714,2.408944,11.738094,0,out,0.010986,out,0.030943,out,0.010712,out,0.010986,true,0.019956,true,-0.000274,true,0.000000
715,0.220466,4.620695,0,out,0.015857,out,0.011019,out,0.012878,out,0.015857,true,-0.004838,true,-0.002978,true,0.000000
716,4.927186,0.194869,0,out,0.013065,out,0.017786,out,0.012825,out,0.013065,true,0.004721,true,-0.000240,true,0.000000
717,3.066057,2.171928,1,in,0.986713,out,0.027769,out,0.012806,in,0.986713,false,-0.958944,false,-0.973907,true,0.000000
718,9.619500,7.237651,1,in,0.872996,out,0.027342,out,0.012840,in,0.872996,false,-0.845654,false,-0.860156,true,0.000000
719,3.870812,1.686034,1,in,0.970089,out,0.028759,out,0.012808,in,0.970089,false,-0.941329,false,-0.957281,true,0.000000
720,11.359327,11.722363,0,out,0.068683,out,0.029544,out,0.012981,out,0.068683,true,-0.039138,true,-0.055701,true,0.000000
721,8.024704,6.131847,1,in,0.984300,out,0.028897,out,0.012830,in,0.984300,false,-0.955403,false,-0.971470,true,0.000000
722,2.377351,5.889819,0,out,0.011015,out,0.029176,out,0.012918,out,0.011015,true,0.018162,true,0.001903,true,0.000000
723,8.123405,8.945984,1,in,0.967597,out,0.029634,out,0.012906,in,0.967597,false,-0.937964,false,-0.954692,true,0.000000
724,1.856395,5.769367,0,out,0.011018,out,0.027634,out,0.012923,out,0.011018,true,0.016617,true,0.001905,true,0.000000
725,8.885058,3.056379,0,out,0.014636,out,0.011075,out,0.012856,out,0.014636,true,-0.003561,true,-0.001780,true,0.000000
726,10.596909,0.003180,0,out,0.009745,out,0.011013,out,0.012994,out,0.009745,true,0.001268,true,0.003249,true,0.000000
727,0.155774,6.596402,0,out,0.011026,out,0.011030,out,0.011926,out,0.011026,true,0.000004,true,0.000900,true,0.000000
728,2.622339,1.769362,1,in,0.986174,out,0.025042,out,0.012805,in,0.986174,false,-0.961132,false,-0.973368,true,0.000000
729,10.282348,5.331831,1,in,0.828580,out,0.011390,out,0.012853,in,0.828579,false,-0.817190,false,-0.815726,true,-0.000000
730,11.873637,0.707884,0,out,0.002119,out,0.011013,out,0.013036,out,0.002119,true,0.008894,true,0.010917,true,0.000000
731,2.687373,3.007675,1,in,0.976411,out,0.027534,out,0.012812,in,0.976411,false,-0.948877,false,-0.963598,true,0.000000
732,7.861289,5.877676,1,in,0.979733,out,0.028836,out,0.012829,in,0.979733,false,-0.950897,false,-0.966905,true,0.000000
733,8.750104,8.654921,1,in,0.901398,out,0.029548,out,0.012874,in,0.901398,false,-0.871850,false,-0.888523,true,0.000000
734,8.753284,6.134907,1,in,0.985256,out,0.027127,out,0.012833,in,0.985256,false,-0.958129,false,-0.972424,true,0.000000
735,1.554996,11.007902,0,out,0.011006,out,0.027717,out,0.010685,out,0.011006,true,0.016711,true,-0.000321,true,0.000000
736,7.639120,9.492402,1,in,0.963298,out,0.029704,out,0.012973,in,0.963298,false,-0.933594,false,-0.950325,true,0.000000
737,10.106464,8.342402,0,out,0.235302,out,0.028525,out,0.012851,out,0.235303,true,-0.206777,true,-0.222451,true,0.000001
738,9.272478,6.665488,1,in,0.973247,out,0.026794,out,0.012836,in,0.973247,false,-0.946453,false,-0.960410,true,0.000000
739,0.815296,0.632582,0,out,0.013287,out,0.011061,out,0.012260,out,0.013287,true,-0.002226,true,-0.001027,true,-0.000000
740,10.358770,11.803639,0,out,0.073617,out,0.029653,out,0.013066,out,0.073617,true,-0.043965,true,-0.060551,true,0.000000
741,6.634774,7.528630,1,in,0.969107,out,0.029655,out,0.012874,in,0.969107,false,-0.939452,false,-0.956233,true,0.000000
742,5.815013,6.611047,1,in,0.755269,out,0.029659,out,0.012855,in,0.755268,false,-0.725610,false,-0.742414,true,-0.000000
743,6.851435,8.080976,1,in,0.972518,out,0.029672,out,0.012897,in,0.972517,false,-0.942846,false,-0.959621,true,-0.000000
744,8.147052,6.406169,1,in,0.986292,out,0.029016,out,0.012832,in,0.986292,false,-0.957276,false,-0.973460,true,0.000000
745,1.217543,6.779019,0,out,0.011015,out,0.019326,out,0.012837,out,0.011015,true,0.008311,true,0.001822,true,0.000000
746,5.080052,5.098121,1,in,0.572944,out,0.029623,out,0.012827,in,0.572944,false,-0.543321,false,-0.560117,true,0.000000
747,2.441677,1.077652,1,in,0.951349,out,0.021663,out,0.012797,in,0.951349,false,-0.929686,false,-0.938552,true,0.000000
748,0.884288,0.597685,0,out,0.013780,out,0.011097,out,0.012267,out,0.013780,true,-0.002683,true,-0.001513,true,0.000000
749,8.979982,7.815146,1,in,0.947974,out,0.029275,out,0.012848,in,0.947974,false,-0.918700,false,-0.935126,true,0.000000
750,2.025769,7.909847,0,out,0.011012,out,0.029521,out,0.012996,out,0.011012,true,0.018509,true,0.001984,true,0.000000
751,8.412777,5.247622,1,in,0.939462,out,0.024904,out,0.012831,in,0.939462,false,-0.914557,false,-0.926631,true,0.000000
752,3.554984,2.773068,1,in,0.968459,out,0.029056,out,0.012808,in,0.968459,false,-0.939403,false,-0.955650,true,0.000000
753,3.995431,3.925567,0,out,0.230302,out,0.029517,out,0.012816,out,0.230302,true,-0.200785,true,-0.217486,true,-0.000000
754,10.238365,0.079847,0,out,0.010194,out,0.011014,out,0.012973,out,0.010194,true,0.000819,true,0.002779,true,0.000000
755,2.313788,2.538910,1,in,0.981929,out,0.024794,out,0.012811,in,0.981929,false,-0.957135,false,-0.969119,true,0.000000
756,7.964408,11.953508,0,out,0.000042,out,0.029876,out,0.013522,out,0.000042,true,0.029834,true,0.013480,true,0.000000
757,8.312631,8.921502,1,in,0.953207,out,0.029617,out,0.012898,in,0.953207,false,-0.923590,false,-0.940309,true,0.000000
758,1.052121,4.745951,0,out,0.011519,out,0.014098,out,0.012880,out,0.011519,true,0.002579,true,0.001361,true,0.000000
759,9.250862,5.982144,1,in,0.980633,out,0.023100,out,0.012836,in,0.980633,false,-0.957533,false,-0.967797,true,0.000000
760,6.089733,5.257288,1,in,0.841503,out,0.029538,out,0.012824,in,0.841503,false,-0.811964,false,-0.828678,true,0.000000
761,9.094669,6.892875,1,in,0.975955,out,0.028090,out,0.012837,in,0.975955,false,-0.947864,false,-0.963118,true,0.000000
762,8.599867,5.472663,1,in,0.971390,out,0.024910,out,0.012832,in,0.971390,false,-0.946480,false,-0.958558,true,-0.000000
763,1.651454,0.535502,0,out,0.024669,out,0.013309,out,0.012621,out,0.024669,true,-0.011360,true,-0.012048,true,0.000000
764,9.270025,8.263756,1,in,0.772316,out,0.029318,out,0.012855,in,0.772315,false,-0.742997,false,-0.759461,true,-0.000001
765,2.062842,7.527271,0,out,0.011012,out,0.029447,out,0.013031,out,0.011012,true,0.018435,true,0.002019,true,0.000000
766,7.613541,2.039050,0,out,0.011950,out,0.011287,out,0.012846,out,0.011950,true,-0.000663,true,0.000896,true,0.000000
767,9.688278,5.446026,1,in,0.956122,out,0.014286,out,0.012843,in,0.956122,false,-0.941836,false,-0.943279,true,0.000000
768,5.058774,2.968703,0,out,0.018917,out,0.029239,out,0.012812,out,0.018917,true,0.010322,true,-0.006105,true,0.000000
769,8.988226,7.715531,1,in,0.953562,out,0.029218,out,0.012846,in,0.953562,false,-0.924343,false,-0.940715,true,0.000000
770,7.199956,7.813670,1,in,0.985590,out,0.029632,out,0.012873,in,0.985590,false,-0.955958,false,-0.972717,true,0.000000
771,10.890392,1.807217,0,out,0.020138,out,0.011015,out,0.012943,out,0.020138,true,-0.009123,true,-0.007195,true,-0.000000
772,0.820131,1.973086,0,out,0.016972,out,0.011128,out,0.012851,out,0.016972,true,-0.005844,true,-0.004121,true,0.000000
773,3.173090,7.907221,0,out,0.011007,out,0.029969,out,0.013110,out,0.011007,true,0.018962,true,0.002103,true,0.000000
774,6.503636,5.885402,1,in,0.948496,out,0.029550,out,0.012830,in,0.948496,false,-0.918946,false,-0.935666,true,0.000000
775,7.484545,7.044016,1,in,0.986041,out,0.029541,out,0.012844,in,0.986041,false,-0.956500,false,-0.973197,true,0.000000
776,5.758315,0.194648,0,out,0.012158,out,0.011855,out,0.012838,out,0.012158,true,-0.000303,true,0.000680,true,0.000000
777,6.851573,7.782868,1,in,0.978558,out,0.029655,out,0.012881,in,0.978558,false,-0.948903,false,-0.965677,true,-0.000000
778,5.579806,11.841976,0,out,0.007183,out,0.030208,out,0.014526,out,0.007183,true,0.023025,true,0.007343,true,0.000000
779,10.587264,8.674801,0,out,0.119111,out,0.028077,out,0.012855,out,0.119111,true,-0.091034,true,-0.106257,true,0.000000
780,2.805398,11.861368,0,out,0.010967,out,0.030906,out,0.010913,out,0.010967,true,0.019939,true,-0.000054,true,0.000000
781,7.148952,6.202068,1,in,0.976600,out,0.029474,out,0.012832,in,0.976600,false,-0.947126,false,-0.963768,true,0.000000
782,0.054558,9.147514,0,out,0.011014,out,0.011038,out,0.010864,out,0.011014,true,0.000025,true,-0.000150,true,0.000000
783,4.801404,8.441279,0,out,0.010966,out,0.029874,out,0.013056,out,0.010966,true,0.018908,true,0.002090,true,0.000000
784,11.969190,8.309261,0,out,0.077138,out,0.015277,out,0.012857,out,0.077138,true,-0.061861,true,-0.064282,true,0.000000
785,4.535172,10.118269,0,out,0.010885,out,0.030116,out,0.013590,out,0.010885,true,0.019232,true,0.002706,true,0.000000
786,3.771604,0.944291,0,in,0.580881,out,0.027826,out,0.012809,in,0.580881,false,-0.553055,false,-0.568073,true,0.000000
787,9.870596,5.329422,1,in,0.928543,out,0.012538,out,0.012847,in,0.928543,false,-0.916005,false,-0.915696,true,0.000000
788,4.499478,11.729906,0,out,0.010494,out,0.030410,out,0.014562,out,0.010494,true,0.019916,true,0.004068,true,0.000000
789,7.602157,7.081894,1,in,0.986608,out,0.029527,out,0.012844,in,0.986608,false,-0.957081,false,-0.973764,true,0.000000
790,5.233551,9.232014,0,out,0.010845,out,0.029907,out,0.013159,out,0.010845,true,0.019062,true,0.002314,true,0.000000
791,2.356736,8.037807,0,out,0.011011,out,0.029912,out,0.013097,out,0.011011,true,0.018901,true,0.002086,true,0.000000
792,4.105581,4.163589,0,out,0.188582,out,0.029558,out,0.012819,out,0.188582,true,-0.159024,true,-0.175763,true,0.000000
793,8.801277,9.588978,0,in,0.577393,out,0.029624,out,0.012923,in,0.577393,false,-0.547770,false,-0.564470,true,0.000000
794,7.426932,9.371830,1,in,0.956733,out,0.029712,out,0.012974,in,0.956734,false,-0.927022,false,-0.943760,true,0.000000
795,2.525509,10.656969,0,out,0.010998,out,0.030604,out,0.011538,out,0.010998,true,0.019607,true,0.000540,true,0.000000
796,7.922848,6.249983,1,in,0.984702,out,0.029107,out,0.012831,in,0.984702,false,-0.955596,false,-0.971871,true,0.000000
797,2.128864,2.269132,1,in,0.979955,out,0.022572,out,0.012811,in,0.979955,false,-0.957384,false,-0.967145,true,0.000000
798,7.018115,8.993245,1,in,0.788005,out,0.029717,out,0.012960,in,0.788004,false,-0.758288,false,-0.775046,true,-0.000002
799,2.992985,9.052812,0,out,0.011003,out,0.030182,out,0.013295,out,0.011003,true,0.019178,true,0.002292,true,0.000000
800,8.253546,7.252024,1,in,0.986478,out,0.029396,out,0.012842,in,0.986478,false,-0.957082,false,-0.973636,true,0.000000
801,7.683580,8.463634,1,in,0.985408,out,0.029636,out,0.012892,in,0.985408,false,-0.955772,false,-0.972516,true,0.000000
802,10.751591,8.176978,0,out,0.128951,out,0.025637,out,0.012849,out,0.128951,true,-0.103314,true,-0.116102,true,0.000000
803,3.395853,3.773787,0,out,0.172958,out,0.029262,out,0.012818,out,0.172958,true,-0.143696,true,-0.160141,true,0.000000
804,3.938305,3.284364,0,out,0.483938,out,0.029410,out,0.012811,out,0.483938,true,-0.454528,true,-0.471127,true,-0.000000
805,3.579622,3.291304,0,in,0.853697,out,0.029246,out,0.012812,in,0.853698,false,-0.824451,false,-0.840886,true,0.000000
806,8.439346,5.148954,1,in,0.908403,out,0.024077,out,0.012831,in,0.908403,false,-0.884325,false,-0.895572,true,-0.000000
807,1.771497,1.383001,1,in,0.968838,out,0.016119,out,0.012801,in,0.968838,false,-0.952720,false,-0.956037,true,0.000000
808,7.515252,5.281205,1,in,0.923598,out,0.028609,out,0.012825,in,0.923597,false,-0.894989,false,-0.910772,true,-0.000000
809,5.374799,3.240997,0,out,0.018289,out,0.029182,out,0.012814,out,0.018289,true,0.010892,true,-0.005475,true,0.000000
810,5.843099,5.848616,1,in,0.882383,out,0.029615,out,0.012834,in,0.882383,false,-0.852768,false,-0.869549,true,0.000000
811,8.029972,6.949090,1,in,0.987175,out,0.029387,out,0.012839,in,0.987175,false,-0.957788,false,-0.974336,true,0.000000
812,7.752540,3.536417,0,out,0.014992,out,0.017467,out,0.012833,out,0.014992,true,0.002475,true,-0.002159,true,0.000000
813,7.195607,7.899496,1,in,0.985496,out,0.029637,out,0.012877,in,0.985496,false,-0.955859,false,-0.972619,true,0.000000
814,5.147298,3.666214,0,out,0.045793,out,0.029463,out,0.012814,out,0.045793,true,-0.016330,true,-0.032979,true,-0.000000
815,4.019530,9.094846,0,out,0.010982,out,0.030047,out,0.013296,out,0.010982,true,0.019065,true,0.002314,true,0.000000
816,11.620354,2.664691,0,out,0.038448,out,0.011015,out,0.012946,out,0.038448,true,-0.027433,true,-0.025502,true,0.000000
817,6.096232,9.374407,0,out,0.010320,out,0.029828,out,0.013085,out,0.010320,true,0.019508,true,0.002765,true,0.000000
818,10.849831,9.704914,0,out,0.083146,out,0.029056,out,0.012876,out,0.083146,true,-0.054090,true,-0.070270,true,0.000000
819,9.688753,6.518985,1,in,0.943264,out,0.023199,out,0.012839,in,0.943264,false,-0.920065,false,-0.930425,true,0.000000
820,5.524887,5.655736,1,in,0.785240,out,0.029626,out,0.012833,in,0.785239,false,-0.755613,false,-0.772406,true,-0.000000
821,8.570211,7.034273,1,in,0.985043,out,0.029107,out,0.012838,in,0.985043,false,-0.955936,false,-0.972205,true,0.000000
822,9.936302,4.456364,0,out,0.193937,out,0.011106,out,0.012857,out,0.193937,true,-0.182831,true,-0.181079,true,0.000000
823,8.116840,6.015767,1,in,0.983646,out,0.028620,out,0.012830,in,0.983646,false,-0.955026,false,-0.970816,true,0.000000
824,8.734185,10.814047,0,out,0.201751,out,0.029709,out,0.013062,out,0.201751,true,-0.172041,true,-0.188689,true,0.000000
825,0.264885,2.018905,0,out,0.014535,out,0.011010,out,0.012975,out,0.014535,true,-0.003525,true,-0.001560,true,0.000000
826,2.934227,1.005353,1,in,0.887097,out,0.025259,out,0.012801,in,0.887097,false,-0.861838,false,-0.874295,true,-0.000000
827,6.256721,5.754101,1,in,0.926257,out,0.029569,out,0.012830,in,0.926257,false,-0.896687,false,-0.913427,true,0.000000
828,2.156044,2.048691,1,in,0.983783,out,0.022133,out,0.012809,in,0.983783,false,-0.961650,false,-0.970974,true,0.000000
829,8.870497,7.687529,1,in,0.965462,out,0.029277,out,0.012846,in,0.965462,false,-0.936185,false,-0.952615,true,0.000000
830,9.902210,7.622837,0,in,0.575448,out,0.027485,out,0.012843,in,0.575450,false,-0.547964,false,-0.562605,true,0.000001
831,10.111246,3.555583,0,out,0.034289,out,0.011022,out,0.012875,out,0.034289,true,-0.023267,true,-0.021414,true,-0.000000
832,4.473823,10.367109,0,out,0.010869,out,0.030165,out,0.013729,out,0.010869,true,0.019296,true,0.002860,true,0.000000
833,7.245649,0.454063,0,out,0.011007,out,0.011028,out,0.012863,out,0.011007,true,0.000021,true,0.001856,true,0.000000
834,9.491373,2.372020,0,out,0.014643,out,0.011018,out,0.012882,out,0.014643,true,-0.003625,true,-0.001761,true,0.000000
835,5.615201,10.089666,0,out,0.010288,out,0.029956,out,0.013337,out,0.010288,true,0.019668,true,0.003049,true,0.000000
836,8.571384,6.548465,1,in,0.986266,out,0.028598,out,0.012834,in,0.986266,false,-0.957668,false,-0.973433,true,0.000000
837,7.635356,5.530157,1,in,0.962015,out,0.028749,out,0.012827,in,0.962015,false,-0.933266,false,-0.949188,true,0.000000
838,6.812834,6.225080,1,in,0.970242,out,0.029544,out,0.012834,in,0.970242,false,-0.940699,false,-0.957408,true,0.000000
839,6.014488,6.013689,1,in,0.915220,out,0.029612,out,0.012836,in,0.915220,false,-0.885609,false,-0.902384,true,0.000000
